cur_rate,cur_ee,per_ee,b_type,p_type,tenure,area,water_ee,wind_ee,wall_ee,roof_ee,heat_ee,con_ee,light_ee,pv,sol_wat,quality_index,build_year,building_age,fuel_group,is_community_heating,has_boiler,has_air_hp,has_ground_hp,has_micro_chp,has_community,has_storage_heaters,has_room_heaters,has_electric_underfloor,has_electric_ceiling,has_radiators,has_underfloor,has_warm_air,uses_gas,uses_oil,uses_electricity,uses_biomass,uses_coal,floor_type,floor_boundary,floor_insulation,floor_u_value,floor_ins_num,dhw_no_cylinder_stat,dhw_has_solar,dhw_has_waste_heat,dhw_system,dhw_energy,wall_type,wall_insulation,wall_u_value,roof_type,roof_boundary,roof_insulation_type,roof_insulation_mm,roof_u_value,has_time_control,has_temp_control,has_room_control,glazing_type,glazing_quality,glazing_level,glazing_coverage
d,55.0,83.0,mid-terrace,house,rented (private),83.0,4,3,1,1,4,4,3,no,no,2.6,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,roof_room,external,none,,,1,1,1,double,unknown,double,full
d,62.0,78.0,detached,house,owner-occupied,139.0,2,4,5,4,4,4,5,no,no,4.4,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,insulated,,2.0,1,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,150.0,,1,1,1,double,modern,double,full
d,64.0,84.0,semi-detached,house,owner-occupied,81.0,4,4,2,4,4,4,5,no,no,3.8,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,250.0,,1,1,1,double,modern,double,full
c,69.0,84.0,detached,house,owner-occupied,84.0,4,4,4,4,4,4,5,no,no,4.2,1999,25,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,limited,,1.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,200.0,,1,1,1,double,modern,double,full
a,94.0,96.0,end-terrace,bungalow,rented (social),49.0,4,4,5,5,4,4,4,no,no,4.4,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,external,,pitched,external,loft,300.0,,1,1,1,unknown,unknown,double,full
b,87.0,96.0,detached,house,unknown,144.0,4,5,5,5,4,5,5,no,unknown,4.8,2018,6,electricity,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,unknown,unknown,unknown,0.11,,0,0,0,boiler,unknown,unknown,unknown,0.23,unknown,external,unknown,,0.11,1,1,1,unknown,unknown,high_performance,unknown
d,68.0,86.0,detached,bungalow,rented (social),63.0,4,3,3,4,4,4,4,no,no,3.8,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,200.0,,1,1,1,double,unknown,double,full
f,29.0,66.0,mid-terrace,flat,rented (social),57.0,1,3,2,1,1,4,5,no,no,2.6,1971,53,electricity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,unknown,dwelling_below,unknown,,,0,0,0,electric_immersion,electricity,cavity,none,,pitched,external,limited,,,0,1,0,double,unknown,double,full
d,64.0,78.0,semi-detached,flat,owner-occupied,63.0,1,3,4,0,3,3,5,no,no,3.0,1979,45,electricity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,solid,ground,none,,0.0,0,0,0,electric_immersion,electricity,cavity,filled_cavity,,dwelling_above,dwelling_above,unknown,,,1,0,0,double,unknown,double,full
b,83.0,83.0,mid-terrace,flat,owner-occupied,57.0,4,4,4,0,4,3,5,no,no,3.2,2004,20,gas,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,community,community,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,0,1,double,modern,double,full
d,57.0,90.0,mid-terrace,house,owner-occupied,65.0,2,3,2,3,4,3,5,no,no,3.4,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,1,0,0,boiler,unknown,stone,none,,pitched,external,loft,75.0,,1,0,1,double,old,double,full
b,82.0,83.0,enclosed mid-terrace,house,rented (private),177.0,4,4,5,4,4,5,5,no,no,4.6,2018,6,gas,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,solid,ground,insulated,,2.0,0,0,0,boiler,unknown,system_built,insulated_as_built,,flat,external,insulated,,,1,1,1,double,modern,double,full
d,57.0,81.0,mid-terrace,house,owner-occupied,141.0,4,4,1,1,4,4,4,no,no,2.8,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,none,,,1,1,1,double,modern,double,full
c,80.0,80.0,mid-terrace,flat,rented (social),45.0,4,4,4,0,4,4,5,no,no,3.4,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
c,73.0,82.0,semi-detached,house,owner-occupied,120.0,4,4,3,4,4,4,5,no,no,4.0,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,200.0,,1,1,1,unknown,unknown,double,full
c,69.0,73.0,detached,maisonette,rented (private),36.0,4,4,4,0,4,4,3,no,no,3.0,1993,31,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
c,79.0,79.0,detached,flat,rented (social),68.0,4,4,4,0,4,4,5,no,no,3.4,2009,15,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,insulated,,2.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
d,58.0,79.0,mid-terrace,house,owner-occupied,83.0,4,3,1,1,4,4,5,no,no,3.0,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,stone,none,,pitched,external,none,,,1,1,1,double,unknown,double,full
e,39.0,85.0,semi-detached,house,owner-occupied,82.0,1,3,2,3,3,2,4,no,no,2.8,1890,134,electricity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,solid,ground,none,,0.0,0,0,0,electric_immersion,electricity,solid,none,,pitched,external,loft,75.0,,1,0,0,double,unknown,double,full
c,76.0,78.0,semi-detached,maisonette,rented (private),69.0,4,4,3,0,4,4,5,no,no,3.2,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
d,61.0,76.0,semi-detached,house,rented (social),105.0,4,3,3,1,4,4,5,no,no,3.4,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,none,,,1,1,1,double,unknown,double,full
e,39.0,66.0,mid-terrace,house,rented (private),75.0,1,4,3,4,1,4,5,no,no,3.4,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,270.0,,1,1,1,secondary,unknown,secondary,full
c,71.0,86.0,mid-terrace,house,owner-occupied,73.0,4,3,3,3,4,2,5,no,no,3.4,1979,45,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,partial,,pitched,external,loft,100.0,,0,1,0,double,unknown,double,full
e,41.0,85.0,detached,bungalow,owner-occupied,66.0,2,3,2,5,4,3,4,no,no,3.6,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,1,0,0,boiler,unknown,solid,none,,pitched,external,loft,400.0,,1,1,0,double,unknown,double,full
b,84.0,84.0,mid-terrace,flat,rented (social),48.0,5,4,4,0,4,2,5,no,yes,3.0,2009,15,gas,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,unknown,dwelling_below,unknown,,,0,1,0,community,community,system_built,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,1,0,double,modern,double,full
d,65.0,79.0,end-terrace,house,owner-occupied,81.0,4,3,1,3,4,4,5,no,no,3.4,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,system_built,none,,pitched,external,loft,100.0,,1,1,1,double,unknown,double,full
d,67.0,81.0,semi-detached,house,owner-occupied,168.0,4,4,3,1,4,4,5,no,no,3.4,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,none,,,1,1,1,double,modern,double,full
e,52.0,81.0,semi-detached,house,owner-occupied,90.0,4,3,2,3,4,4,5,no,no,3.6,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,75.0,,1,1,1,double,unknown,double,full
d,59.0,83.0,semi-detached,house,owner-occupied,114.0,3,3,2,3,4,4,5,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,100.0,,1,1,1,double,old,double,mostly
c,79.0,79.0,semi-detached,flat,rented (private),66.0,4,4,4,0,4,4,5,no,no,3.4,2004,20,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,insulated,,2.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
c,72.0,80.0,semi-detached,house,owner-occupied,144.0,4,4,4,3,4,4,5,no,no,4.0,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,insulated,,,1,1,1,double,modern,double,full
c,72.0,89.0,mid-terrace,house,owner-occupied,73.0,4,3,2,3,4,4,5,no,no,3.6,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,75.0,,1,1,1,double,unknown,double,full
d,68.0,86.0,mid-terrace,house,rented (private),88.0,4,3,2,3,4,4,5,no,no,3.6,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,100.0,,1,1,1,double,unknown,double,full
c,76.0,80.0,semi-detached,flat,rented (private),57.0,3,3,3,0,3,2,5,no,no,2.6,1958,66,electricity,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,unknown,dwelling_below,unknown,,,0,0,0,electric_immersion,electricity,cavity,filled_cavity,,dwelling_above,dwelling_above,unknown,,,1,0,0,double,old,double,full
d,55.0,79.0,semi-detached,flat,rented (private),90.0,4,2,1,1,4,4,4,no,no,2.8,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,solid,none,,flat,external,none,,,1,1,1,double,modern,double,some
d,59.0,73.0,detached,house,owner-occupied,152.0,4,3,3,1,4,4,5,no,no,3.4,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,none,,,1,1,1,double,old,double,full
e,49.0,75.0,end-terrace,house,owner-occupied,102.0,4,4,1,1,4,3,5,no,no,2.8,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,none,,,1,1,0,double,modern,double,full
d,66.0,88.0,mid-terrace,house,rented (private),73.0,4,3,1,3,4,4,5,no,no,3.4,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,100.0,,1,1,1,double,unknown,double,full
d,66.0,88.0,semi-detached,house,owner-occupied,81.0,4,3,1,5,4,4,5,no,no,3.8,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,300.0,,1,1,1,double,unknown,double,full
c,71.0,88.0,semi-detached,bungalow,owner-occupied,103.0,4,3,3,3,4,5,5,no,no,4.0,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,roof_room,external,insulated,,,1,1,1,double,unknown,double,full
d,68.0,73.0,end-terrace,maisonette,rented (private),39.0,4,3,2,4,4,3,5,no,no,3.6,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,200.0,,0,0,1,double,unknown,double,full
c,74.0,75.0,semi-detached,flat,rented (social),51.0,4,3,4,4,4,4,4,no,no,4.0,1993,31,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,200.0,,1,1,1,unknown,unknown,double,full
c,71.0,85.0,mid-terrace,house,owner-occupied,106.0,4,3,3,4,4,3,5,no,no,3.8,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,200.0,,1,0,1,double,unknown,double,full
d,64.0,86.0,mid-terrace,house,owner-occupied,95.0,4,3,2,1,4,4,5,no,no,3.2,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,none,,,1,1,1,double,unknown,double,full
d,66.0,79.0,semi-detached,house,owner-occupied,84.0,4,4,3,1,4,4,5,no,no,3.4,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,none,,,1,1,1,double,modern,double,full
d,60.0,77.0,detached,flat,rented (private),33.0,2,4,4,0,1,4,5,no,no,2.8,1993,31,electricity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,suspended,ground,none,,0.0,0,0,0,electric_immersion,electricity,cavity,filled_cavity,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
d,62.0,83.0,semi-detached,house,owner-occupied,116.0,4,4,1,4,4,4,5,no,no,3.6,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,150.0,,1,1,1,double,modern,double,full
c,72.0,84.0,semi-detached,house,owner-occupied,113.0,4,4,3,3,4,3,5,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,100.0,,1,1,0,double,modern,double,full
c,69.0,85.0,detached,bungalow,owner-occupied,58.0,4,4,4,5,4,3,5,no,no,4.2,1999,25,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,limited,,1.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,300.0,,1,1,0,double,modern,double,full
c,71.0,83.0,semi-detached,flat,rented (private),60.0,2,4,4,0,1,4,5,no,no,2.8,2009,15,electricity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,unknown,dwelling_below,unknown,,,0,0,0,electric_immersion,electricity,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,1,0,double,modern,double,full
c,71.0,74.0,semi-detached,flat,rented (social),74.0,4,3,3,0,4,4,5,no,no,3.2,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,unknown,double,full
c,72.0,78.0,mid-terrace,maisonette,rented (private),42.0,4,3,2,3,4,4,5,no,no,3.6,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,stone,none,,pitched,external,loft,100.0,,1,1,1,double,unknown,double,full
b,86.0,87.0,end-terrace,house,unknown,147.0,4,5,5,5,4,5,5,no,unknown,4.8,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,unknown,unknown,0.13,,0,0,0,boiler,unknown,unknown,unknown,0.25,unknown,external,unknown,,0.11,1,1,1,unknown,unknown,high_performance,unknown
c,75.0,78.0,semi-detached,flat,rented (private),56.0,4,3,2,0,4,4,5,no,no,3.0,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,none,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,unknown,double,full
c,78.0,78.0,enclosed mid-terrace,flat,rented (social),34.0,4,4,4,0,4,3,5,no,no,3.2,1986,38,gas,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solid,ground,none,,0.0,0,0,0,community,community,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,0,1,double,modern,double,full
c,77.0,89.0,mid-terrace,house,owner-occupied,75.0,4,4,4,3,4,4,5,no,no,4.0,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,insulated_as_built,,pitched,external,loft,100.0,,1,1,1,double,modern,double,full
d,59.0,80.0,semi-detached,house,owner-occupied,104.0,4,4,2,4,4,4,2,no,no,3.2,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,200.0,,1,1,1,unknown,unknown,double,full
e,51.0,81.0,semi-detached,house,owner-occupied,88.0,2,4,3,4,3,2,4,no,no,3.2,1915,109,electricity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,solid,ground,none,,0.0,1,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,270.0,,1,0,0,double,modern,double,full
c,69.0,71.0,end-terrace,flat,rented (social),43.0,1,4,4,0,3,4,5,no,no,3.2,1999,25,electricity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,suspended,ground,limited,,1.0,0,0,0,electric_immersion,electricity,cavity,filled_cavity,,dwelling_above,dwelling_above,unknown,,,0,0,0,double,modern,double,full
c,77.0,87.0,end-terrace,house,owner-occupied,119.0,4,4,4,5,4,4,5,no,no,4.4,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,insulated,,2.0,0,0,0,boiler,unknown,cavity,external,,pitched,external,loft,300.0,,1,1,1,double,modern,double,full
c,74.0,76.0,detached,flat,rented (private),60.0,4,4,4,0,4,4,5,no,no,3.4,1999,25,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,limited,,1.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
a,97.0,97.0,semi-detached,maisonette,unknown,71.0,5,5,5,5,5,5,5,no,unknown,5.0,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,unknown,unknown,0.17,,0,0,0,boiler,unknown,unknown,unknown,0.24,unknown,external,unknown,,0.09,1,1,1,unknown,unknown,high_performance,unknown
c,75.0,76.0,semi-detached,flat,rented (private),59.0,4,3,3,3,4,4,5,no,no,3.8,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,100.0,,1,1,1,double,unknown,double,full
c,74.0,85.0,end-terrace,house,owner-occupied,95.0,4,3,4,4,4,4,5,no,no,4.2,1999,25,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,limited,,1.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,insulated,,,1,1,1,double,unknown,double,full
b,86.0,91.0,end-terrace,house,owner-occupied,83.0,3,4,3,4,3,4,5,no,no,3.8,1958,66,oil,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,270.0,,1,1,1,double,modern,double,full
d,63.0,86.0,semi-detached,house,owner-occupied,77.0,4,3,2,1,4,4,5,no,no,3.2,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,none,,,1,1,1,double,unknown,double,full
e,51.0,80.0,end-terrace,house,owner-occupied,123.0,4,4,1,1,4,4,5,no,no,3.0,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,none,,,1,1,1,double,modern,double,full
c,69.0,84.0,semi-detached,house,rented (social),87.0,4,3,4,4,4,4,4,no,no,4.0,1979,45,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,200.0,,1,1,1,double,unknown,double,full
e,49.0,86.0,semi-detached,house,rented (social),86.0,2,3,4,3,1,4,5,no,no,3.4,1979,45,electricity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,solid,ground,none,,0.0,0,0,0,electric_immersion,electricity,cavity,filled_cavity,,pitched,external,loft,100.0,,1,1,0,double,old,double,full
e,53.0,118.0,semi-detached,bungalow,rented (private),38.0,1,3,3,4,4,3,5,no,no,3.8,1979,45,oil,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,suspended,ground,none,,0.0,0,0,0,electric_immersion,electricity,cavity,partial,,pitched,external,loft,250.0,,1,0,1,double,unknown,double,full
c,71.0,83.0,semi-detached,house,owner-occupied,141.0,4,4,1,4,4,4,5,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,150.0,,1,1,1,double,modern,double,full
c,72.0,88.0,mid-terrace,house,rented (private),79.0,4,3,2,4,4,4,5,no,no,3.8,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,200.0,,1,1,1,double,unknown,double,full
d,67.0,81.0,mid-terrace,house,owner-occupied,90.0,4,3,2,1,4,4,5,no,no,3.2,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,none,,,1,1,1,double,unknown,double,full
c,74.0,82.0,mid-terrace,flat,owner-occupied,45.0,1,4,4,4,3,2,5,no,no,3.6,1993,31,electricity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,unknown,dwelling_below,unknown,,,0,0,0,electric_immersion,electricity,cavity,insulated_as_built,,pitched,external,insulated,,,1,0,0,double,modern,double,full
c,70.0,84.0,detached,bungalow,rented (private),84.0,4,4,3,4,4,4,5,no,no,4.0,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,150.0,,1,1,1,double,modern,double,full
c,74.0,87.0,mid-terrace,house,rented (private),115.0,4,3,2,3,4,4,5,no,no,3.6,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,rafters,,,1,1,1,double,unknown,double,full
d,55.0,82.0,semi-detached,house,owner-occupied,97.0,4,3,1,3,4,3,5,no,no,3.2,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,100.0,,1,1,0,double,unknown,double,full
d,66.0,77.0,end-terrace,flat,rented (social),60.0,4,3,1,0,4,4,3,no,no,2.4,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,unknown,double,full
d,66.0,75.0,end-terrace,flat,owner-occupied,55.0,4,3,3,1,4,4,5,no,no,3.4,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,filled_cavity,,flat,external,limited,,,1,1,1,double,unknown,double,full
b,83.0,83.0,mid-terrace,flat,owner-occupied,58.0,4,4,4,0,4,4,5,no,no,3.4,2009,15,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
d,68.0,70.0,end-terrace,maisonette,rented (social),80.0,4,3,1,0,4,2,5,no,no,2.4,1971,53,gas,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,solid,ground,none,,0.0,0,0,0,community,community,system_built,none,,dwelling_above,dwelling_above,unknown,,,1,1,0,double,unknown,double,full
d,57.0,81.0,mid-terrace,house,unknown,72.0,4,4,1,1,4,3,5,no,no,2.8,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,none,,,1,0,1,double,modern,double,full
d,67.0,86.0,detached,bungalow,owner-occupied,74.0,4,4,4,4,4,3,4,no,no,3.8,1993,31,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,150.0,,1,1,0,double,modern,double,full
